news_path,Original_or_LLM,class,setType
train-true-orig/2551.txt,original,0,train
train-true-orig/1808.txt,original,0,train
train-fake-LLM/1392.txt,LLM,1,train
train-fake-LLM/2534.txt,LLM,1,train
train-true-orig/1390.txt,original,0,train
train-fake-LLM/1019.txt,LLM,1,train
train-fake-LLM/2304.txt,LLM,1,train
train-fake-LLM/2005.txt,LLM,1,train
train-fake-LLM/1988.txt,LLM,1,train
train-true-orig/2484.txt,original,0,train
train-true-orig/216.txt,original,0,train
train-true-orig/425.txt,original,0,train
train-true-orig/3566.txt,original,0,train
train-fake-LLM/532.txt,LLM,1,train
train-fake-LLM/3285.txt,LLM,1,train
train-fake-LLM/1146.txt,LLM,1,train
train-fake-LLM/1192.txt,LLM,1,train
train-fake-LLM/2285.txt,LLM,1,train
train-fake-LLM/1709.txt,LLM,1,train
train-true-orig/1202.txt,original,0,train
train-fake-LLM/2794.txt,LLM,1,train
train-true-orig/790.txt,original,0,train
train-true-orig/1082.txt,original,0,train
train-true-orig/1755.txt,original,0,train
train-fake-LLM/3208.txt,LLM,1,train
train-true-orig/2634.txt,original,0,train
train-true-orig/1590.txt,original,0,train
train-true-orig/1956.txt,original,0,train
train-true-orig/861.txt,original,0,train
train-fake-LLM/3568.txt,LLM,1,train
train-true-orig/95.txt,original,0,train
train-true-orig/1974.txt,original,0,train
train-fake-LLM/3590.txt,LLM,1,train
train-true-orig/900.txt,original,0,train
train-fake-LLM/1205.txt,LLM,1,train
train-true-orig/1374.txt,original,0,train
train-fake-LLM/3168.txt,LLM,1,train
train-true-orig/2722.txt,original,0,train
train-fake-LLM/1132.txt,LLM,1,train
train-fake-LLM/1370.txt,LLM,1,train
train-fake-LLM/1564.txt,LLM,1,train
train-true-orig/306.txt,original,0,train
train-true-orig/1775.txt,original,0,train
train-true-orig/3120.txt,original,0,train
train-fake-LLM/1491.txt,LLM,1,train
train-fake-LLM/3282.txt,LLM,1,train
train-fake-LLM/1936.txt,LLM,1,train
train-true-orig/2405.txt,original,0,train
train-fake-LLM/103.txt,LLM,1,train
train-fake-LLM/2135.txt,LLM,1,train
train-fake-LLM/3268.txt,LLM,1,train
train-fake-LLM/3405.txt,LLM,1,train
train-fake-LLM/1462.txt,LLM,1,train
train-true-orig/2238.txt,original,0,train
train-true-orig/2600.txt,original,0,train
train-true-orig/2942.txt,original,0,train
train-fake-LLM/1889.txt,LLM,1,train
train-fake-LLM/1672.txt,LLM,1,train
train-true-orig/1125.txt,original,0,train
train-fake-LLM/2650.txt,LLM,1,train
train-true-orig/466.txt,original,0,train
train-true-orig/1687.txt,original,0,train
train-fake-LLM/1373.txt,LLM,1,train
train-true-orig/288.txt,original,0,train
train-fake-LLM/1563.txt,LLM,1,train
train-fake-LLM/2774.txt,LLM,1,train
train-true-orig/2605.txt,original,0,train
train-true-orig/1904.txt,original,0,train
train-fake-LLM/3184.txt,LLM,1,train
train-fake-LLM/2024.txt,LLM,1,train
train-fake-LLM/1266.txt,LLM,1,train
train-true-orig/2335.txt,original,0,train
train-true-orig/2077.txt,original,0,train
train-fake-LLM/783.txt,LLM,1,train
train-fake-LLM/2921.txt,LLM,1,train
train-fake-LLM/1452.txt,LLM,1,train
train-true-orig/1614.txt,original,0,train
train-true-orig/785.txt,original,0,train
train-fake-LLM/3334.txt,LLM,1,train
train-true-orig/3568.txt,original,0,train
train-fake-LLM/3500.txt,LLM,1,train
train-true-orig/875.txt,original,0,train
train-true-orig/975.txt,original,0,train
train-true-orig/3313.txt,original,0,train
train-true-orig/669.txt,original,0,train
train-true-orig/3411.txt,original,0,train
train-true-orig/2217.txt,original,0,train
train-fake-LLM/3567.txt,LLM,1,train
train-fake-LLM/3065.txt,LLM,1,train
train-fake-LLM/792.txt,LLM,1,train
train-fake-LLM/2851.txt,LLM,1,train
train-true-orig/1908.txt,original,0,train
train-true-orig/1832.txt,original,0,train
train-true-orig/3329.txt,original,0,train
train-true-orig/1280.txt,original,0,train
train-true-orig/707.txt,original,0,train
train-true-orig/1854.txt,original,0,train
train-fake-LLM/2259.txt,LLM,1,train
train-fake-LLM/3503.txt,LLM,1,train
train-fake-LLM/3017.txt,LLM,1,train
train-fake-LLM/1130.txt,LLM,1,train
train-fake-LLM/1108.txt,LLM,1,train
train-fake-LLM/1276.txt,LLM,1,train
train-true-orig/2524.txt,original,0,train
train-true-orig/1884.txt,original,0,train
train-true-orig/47.txt,original,0,train
train-fake-LLM/938.txt,LLM,1,train
train-true-orig/2887.txt,original,0,train
train-fake-LLM/117.txt,LLM,1,train
train-fake-LLM/1568.txt,LLM,1,train
train-fake-LLM/1951.txt,LLM,1,train
train-true-orig/2208.txt,original,0,train
train-fake-LLM/2098.txt,LLM,1,train
train-true-orig/2609.txt,original,0,train
train-true-orig/1728.txt,original,0,train
train-true-orig/1328.txt,original,0,train
train-true-orig/1654.txt,original,0,train
train-true-orig/316.txt,original,0,train
train-fake-LLM/2947.txt,LLM,1,train
train-fake-LLM/427.txt,LLM,1,train
train-fake-LLM/5.txt,LLM,1,train
train-fake-LLM/82.txt,LLM,1,train
train-fake-LLM/1894.txt,LLM,1,train
train-true-orig/2399.txt,original,0,train
train-true-orig/2178.txt,original,0,train
train-true-orig/2540.txt,original,0,train
train-true-orig/1699.txt,original,0,train
train-true-orig/2563.txt,original,0,train
train-fake-LLM/1598.txt,LLM,1,train
train-true-orig/957.txt,original,0,train
train-true-orig/2699.txt,original,0,train
train-fake-LLM/3410.txt,LLM,1,train
train-true-orig/817.txt,original,0,train
train-fake-LLM/2195.txt,LLM,1,train
train-true-orig/61.txt,original,0,train
train-fake-LLM/1911.txt,LLM,1,train
train-fake-LLM/860.txt,LLM,1,train
train-true-orig/1962.txt,original,0,train
train-true-orig/937.txt,original,0,train
train-true-orig/273.txt,original,0,train
train-fake-LLM/1941.txt,LLM,1,train
train-fake-LLM/505.txt,LLM,1,train
train-true-orig/1770.txt,original,0,train
train-true-orig/3279.txt,original,0,train
train-true-orig/3290.txt,original,0,train
train-true-orig/113.txt,original,0,train
train-fake-LLM/2394.txt,LLM,1,train
train-true-orig/1051.txt,original,0,train
train-true-orig/75.txt,original,0,train
train-true-orig/2289.txt,original,0,train
train-true-orig/945.txt,original,0,train
train-fake-LLM/516.txt,LLM,1,train
train-true-orig/2192.txt,original,0,train
train-fake-LLM/767.txt,LLM,1,train
train-true-orig/2174.txt,original,0,train
train-fake-LLM/1962.txt,LLM,1,train
train-fake-LLM/2744.txt,LLM,1,train
train-true-orig/1317.txt,original,0,train
train-true-orig/1120.txt,original,0,train
train-true-orig/778.txt,original,0,train
train-true-orig/1673.txt,original,0,train
train-true-orig/2507.txt,original,0,train
train-fake-LLM/197.txt,LLM,1,train
train-true-orig/2635.txt,original,0,train
train-true-orig/1124.txt,original,0,train
train-true-orig/1265.txt,original,0,train
train-true-orig/863.txt,original,0,train
train-fake-LLM/3119.txt,LLM,1,train
train-fake-LLM/323.txt,LLM,1,train
train-true-orig/59.txt,original,0,train
train-fake-LLM/3096.txt,LLM,1,train
train-fake-LLM/53.txt,LLM,1,train
train-true-orig/3582.txt,original,0,train
train-true-orig/1559.txt,original,0,train
train-fake-LLM/80.txt,LLM,1,train
train-true-orig/746.txt,original,0,train
train-fake-LLM/2972.txt,LLM,1,train
train-true-orig/760.txt,original,0,train
train-true-orig/2458.txt,original,0,train
train-fake-LLM/3466.txt,LLM,1,train
train-fake-LLM/2915.txt,LLM,1,train
train-fake-LLM/3003.txt,LLM,1,train
train-true-orig/1278.txt,original,0,train
train-fake-LLM/1926.txt,LLM,1,train
train-true-orig/1478.txt,original,0,train
train-fake-LLM/867.txt,LLM,1,train
train-true-orig/317.txt,original,0,train
train-true-orig/2250.txt,original,0,train
train-true-orig/2938.txt,original,0,train
train-true-orig/944.txt,original,0,train
train-fake-LLM/883.txt,LLM,1,train
train-true-orig/2581.txt,original,0,train
train-fake-LLM/1261.txt,LLM,1,train
train-fake-LLM/4.txt,LLM,1,train
train-true-orig/1735.txt,original,0,train
train-true-orig/1502.txt,original,0,train
train-true-orig/2420.txt,original,0,train
train-fake-LLM/407.txt,LLM,1,train
train-true-orig/3199.txt,original,0,train
train-fake-LLM/285.txt,LLM,1,train
train-true-orig/1668.txt,original,0,train
train-true-orig/663.txt,original,0,train
train-true-orig/1760.txt,original,0,train
train-true-orig/2865.txt,original,0,train
train-fake-LLM/1573.txt,LLM,1,train
train-fake-LLM/2822.txt,LLM,1,train
train-fake-LLM/1120.txt,LLM,1,train
train-fake-LLM/2087.txt,LLM,1,train
train-fake-LLM/2990.txt,LLM,1,train
train-fake-LLM/3262.txt,LLM,1,train
train-fake-LLM/2237.txt,LLM,1,train
train-true-orig/2384.txt,original,0,train
train-true-orig/2616.txt,original,0,train
train-true-orig/1162.txt,original,0,train
train-fake-LLM/667.txt,LLM,1,train
train-fake-LLM/1301.txt,LLM,1,train
train-true-orig/3517.txt,original,0,train
train-fake-LLM/2892.txt,LLM,1,train
train-true-orig/2536.txt,original,0,train
train-fake-LLM/1703.txt,LLM,1,train
train-fake-LLM/1968.txt,LLM,1,train
train-true-orig/1984.txt,original,0,train
train-true-orig/2391.txt,original,0,train
train-true-orig/2209.txt,original,0,train
train-fake-LLM/1156.txt,LLM,1,train
train-fake-LLM/2901.txt,LLM,1,train
train-fake-LLM/2808.txt,LLM,1,train
train-true-orig/2423.txt,original,0,train
train-true-orig/858.txt,original,0,train
train-true-orig/1310.txt,original,0,train
train-true-orig/284.txt,original,0,train
train-fake-LLM/3214.txt,LLM,1,train
train-true-orig/2541.txt,original,0,train
train-true-orig/2107.txt,original,0,train
train-true-orig/1264.txt,original,0,train
train-fake-LLM/2563.txt,LLM,1,train
train-true-orig/3037.txt,original,0,train
train-fake-LLM/2149.txt,LLM,1,train
train-true-orig/496.txt,original,0,train
train-fake-LLM/423.txt,LLM,1,train
train-true-orig/2648.txt,original,0,train
train-fake-LLM/55.txt,LLM,1,train
train-fake-LLM/2038.txt,LLM,1,train
train-fake-LLM/375.txt,LLM,1,train
train-true-orig/2495.txt,original,0,train
train-fake-LLM/113.txt,LLM,1,train
train-true-orig/1345.txt,original,0,train
train-true-orig/3317.txt,original,0,train
train-fake-LLM/306.txt,LLM,1,train
train-true-orig/1528.txt,original,0,train
train-fake-LLM/2326.txt,LLM,1,train
train-true-orig/1736.txt,original,0,train
train-true-orig/2701.txt,original,0,train
train-fake-LLM/2804.txt,LLM,1,train
train-true-orig/505.txt,original,0,train
train-fake-LLM/1600.txt,LLM,1,train
train-true-orig/2449.txt,original,0,train
train-fake-LLM/337.txt,LLM,1,train
train-true-orig/1363.txt,original,0,train
train-fake-LLM/143.txt,LLM,1,train
train-fake-LLM/2541.txt,LLM,1,train
train-fake-LLM/3428.txt,LLM,1,train
train-fake-LLM/460.txt,LLM,1,train
train-fake-LLM/3407.txt,LLM,1,train
train-fake-LLM/2230.txt,LLM,1,train
train-fake-LLM/773.txt,LLM,1,train
train-true-orig/1457.txt,original,0,train
train-true-orig/2736.txt,original,0,train
train-true-orig/1008.txt,original,0,train
train-true-orig/1135.txt,original,0,train
train-fake-LLM/1950.txt,LLM,1,train
train-true-orig/2835.txt,original,0,train
train-fake-LLM/495.txt,LLM,1,train
train-true-orig/2923.txt,original,0,train
train-fake-LLM/1211.txt,LLM,1,train
train-fake-LLM/2364.txt,LLM,1,train
train-true-orig/2774.txt,original,0,train
train-true-orig/2893.txt,original,0,train
train-fake-LLM/3566.txt,LLM,1,train
train-true-orig/916.txt,original,0,train
train-true-orig/938.txt,original,0,train
train-true-orig/654.txt,original,0,train
train-fake-LLM/1797.txt,LLM,1,train
train-fake-LLM/2136.txt,LLM,1,train
train-true-orig/49.txt,original,0,train
train-true-orig/2452.txt,original,0,train
train-fake-LLM/3570.txt,LLM,1,train
train-true-orig/1745.txt,original,0,train
train-true-orig/524.txt,original,0,train
train-true-orig/1225.txt,original,0,train
train-fake-LLM/1167.txt,LLM,1,train
train-true-orig/3304.txt,original,0,train
train-true-orig/1532.txt,original,0,train
train-true-orig/11.txt,original,0,train
train-fake-LLM/1228.txt,LLM,1,train
train-true-orig/601.txt,original,0,train
train-true-orig/729.txt,original,0,train
train-true-orig/1810.txt,original,0,train
train-true-orig/1883.txt,original,0,train
train-fake-LLM/834.txt,LLM,1,train
train-fake-LLM/2513.txt,LLM,1,train
train-fake-LLM/1844.txt,LLM,1,train
train-true-orig/2195.txt,original,0,train
train-fake-LLM/672.txt,LLM,1,train
train-fake-LLM/871.txt,LLM,1,train
train-true-orig/403.txt,original,0,train
train-true-orig/3487.txt,original,0,train
train-fake-LLM/1020.txt,LLM,1,train
train-true-orig/3262.txt,original,0,train
train-true-orig/3080.txt,original,0,train
train-fake-LLM/2542.txt,LLM,1,train
train-true-orig/3299.txt,original,0,train
train-true-orig/3401.txt,original,0,train
train-true-orig/170.txt,original,0,train
train-fake-LLM/711.txt,LLM,1,train
train-true-orig/26.txt,original,0,train
train-true-orig/2024.txt,original,0,train
train-fake-LLM/2053.txt,LLM,1,train
train-true-orig/915.txt,original,0,train
train-true-orig/2156.txt,original,0,train
train-fake-LLM/315.txt,LLM,1,train
train-true-orig/2848.txt,original,0,train
train-true-orig/3.txt,original,0,train
train-true-orig/667.txt,original,0,train
train-true-orig/607.txt,original,0,train
train-true-orig/2373.txt,original,0,train
train-fake-LLM/1138.txt,LLM,1,train
train-true-orig/923.txt,original,0,train
train-true-orig/1101.txt,original,0,train
train-true-orig/907.txt,original,0,train
train-true-orig/1043.txt,original,0,train
train-true-orig/528.txt,original,0,train
train-true-orig/2050.txt,original,0,train
train-fake-LLM/16.txt,LLM,1,train
train-true-orig/2047.txt,original,0,train
train-fake-LLM/1005.txt,LLM,1,train
train-true-orig/2599.txt,original,0,train
train-true-orig/3453.txt,original,0,train
train-true-orig/2916.txt,original,0,train
train-fake-LLM/1700.txt,LLM,1,train
train-true-orig/2525.txt,original,0,train
train-fake-LLM/527.txt,LLM,1,train
train-fake-LLM/299.txt,LLM,1,train
train-fake-LLM/3076.txt,LLM,1,train
train-true-orig/1967.txt,original,0,train
train-fake-LLM/1385.txt,LLM,1,train
train-fake-LLM/366.txt,LLM,1,train
train-fake-LLM/926.txt,LLM,1,train
train-fake-LLM/224.txt,LLM,1,train
train-fake-LLM/2425.txt,LLM,1,train
train-true-orig/536.txt,original,0,train
train-fake-LLM/2418.txt,LLM,1,train
train-fake-LLM/2569.txt,LLM,1,train
train-true-orig/3069.txt,original,0,train
train-true-orig/502.txt,original,0,train
train-fake-LLM/2453.txt,LLM,1,train
train-true-orig/136.txt,original,0,train
train-true-orig/2508.txt,original,0,train
train-fake-LLM/2786.txt,LLM,1,train
train-fake-LLM/3349.txt,LLM,1,train
train-true-orig/974.txt,original,0,train
train-fake-LLM/2121.txt,LLM,1,train
train-fake-LLM/695.txt,LLM,1,train
train-true-orig/246.txt,original,0,train
train-true-orig/1579.txt,original,0,train
train-fake-LLM/227.txt,LLM,1,train
train-true-orig/1744.txt,original,0,train
train-true-orig/335.txt,original,0,train
train-fake-LLM/655.txt,LLM,1,train
train-true-orig/1704.txt,original,0,train
train-fake-LLM/3502.txt,LLM,1,train
train-fake-LLM/298.txt,LLM,1,train
train-true-orig/1795.txt,original,0,train
train-true-orig/487.txt,original,0,train
train-fake-LLM/406.txt,LLM,1,train
train-fake-LLM/994.txt,LLM,1,train
train-fake-LLM/932.txt,LLM,1,train
train-fake-LLM/3530.txt,LLM,1,train
train-true-orig/3185.txt,original,0,train
train-fake-LLM/1207.txt,LLM,1,train
train-fake-LLM/1457.txt,LLM,1,train
train-true-orig/374.txt,original,0,train
train-fake-LLM/2351.txt,LLM,1,train
train-fake-LLM/1202.txt,LLM,1,train
train-fake-LLM/2479.txt,LLM,1,train
train-true-orig/178.txt,original,0,train
train-true-orig/1037.txt,original,0,train
train-fake-LLM/1442.txt,LLM,1,train
train-fake-LLM/3021.txt,LLM,1,train
train-fake-LLM/1161.txt,LLM,1,train
train-fake-LLM/2487.txt,LLM,1,train
train-fake-LLM/3457.txt,LLM,1,train
train-true-orig/97.txt,original,0,train
train-fake-LLM/2069.txt,LLM,1,train
train-fake-LLM/2086.txt,LLM,1,train
train-true-orig/3382.txt,original,0,train
train-fake-LLM/752.txt,LLM,1,train
train-fake-LLM/3152.txt,LLM,1,train
train-fake-LLM/547.txt,LLM,1,train
train-true-orig/2354.txt,original,0,train
train-true-orig/202.txt,original,0,train
train-fake-LLM/57.txt,LLM,1,train
train-true-orig/968.txt,original,0,train
train-true-orig/3348.txt,original,0,train
train-fake-LLM/2439.txt,LLM,1,train
train-true-orig/2549.txt,original,0,train
train-true-orig/1750.txt,original,0,train
train-true-orig/2375.txt,original,0,train
train-fake-LLM/3173.txt,LLM,1,train
train-fake-LLM/2289.txt,LLM,1,train
train-fake-LLM/2481.txt,LLM,1,train
train-true-orig/539.txt,original,0,train
train-fake-LLM/1170.txt,LLM,1,train
train-fake-LLM/906.txt,LLM,1,train
train-true-orig/1024.txt,original,0,train
train-true-orig/3456.txt,original,0,train
train-true-orig/265.txt,original,0,train
train-fake-LLM/77.txt,LLM,1,train
train-fake-LLM/1118.txt,LLM,1,train
train-fake-LLM/517.txt,LLM,1,train
train-true-orig/80.txt,original,0,train
train-true-orig/1754.txt,original,0,train
train-true-orig/1787.txt,original,0,train
train-fake-LLM/967.txt,LLM,1,train
train-true-orig/35.txt,original,0,train
train-true-orig/394.txt,original,0,train
train-true-orig/2079.txt,original,0,train
train-fake-LLM/649.txt,LLM,1,train
train-fake-LLM/1884.txt,LLM,1,train
train-true-orig/2475.txt,original,0,train
train-true-orig/495.txt,original,0,train
train-true-orig/1434.txt,original,0,train
train-fake-LLM/2701.txt,LLM,1,train
train-fake-LLM/2464.txt,LLM,1,train
train-fake-LLM/3488.txt,LLM,1,train
train-fake-LLM/1918.txt,LLM,1,train
train-fake-LLM/1671.txt,LLM,1,train
train-fake-LLM/1314.txt,LLM,1,train
train-fake-LLM/2820.txt,LLM,1,train
train-fake-LLM/3437.txt,LLM,1,train
train-true-orig/437.txt,original,0,train
train-fake-LLM/3470.txt,LLM,1,train
train-fake-LLM/1846.txt,LLM,1,train
train-fake-LLM/1873.txt,LLM,1,train
train-true-orig/3451.txt,original,0,train
train-fake-LLM/3561.txt,LLM,1,train
train-true-orig/2592.txt,original,0,train
train-fake-LLM/1865.txt,LLM,1,train
train-fake-LLM/1915.txt,LLM,1,train
train-true-orig/1029.txt,original,0,train
train-fake-LLM/2832.txt,LLM,1,train
train-true-orig/1000.txt,original,0,train
train-fake-LLM/2486.txt,LLM,1,train
train-fake-LLM/3217.txt,LLM,1,train
train-fake-LLM/2097.txt,LLM,1,train
train-true-orig/2630.txt,original,0,train
train-fake-LLM/2342.txt,LLM,1,train
train-true-orig/1442.txt,original,0,train
train-true-orig/2083.txt,original,0,train
train-true-orig/1407.txt,original,0,train
train-fake-LLM/731.txt,LLM,1,train
train-true-orig/2755.txt,original,0,train
train-true-orig/2429.txt,original,0,train
train-true-orig/442.txt,original,0,train
train-fake-LLM/741.txt,LLM,1,train
train-fake-LLM/216.txt,LLM,1,train
train-fake-LLM/2244.txt,LLM,1,train
train-fake-LLM/2047.txt,LLM,1,train
train-true-orig/2280.txt,original,0,train
train-true-orig/3162.txt,original,0,train
train-fake-LLM/131.txt,LLM,1,train
train-fake-LLM/289.txt,LLM,1,train
train-true-orig/25.txt,original,0,train
train-true-orig/2872.txt,original,0,train
train-true-orig/438.txt,original,0,train
train-true-orig/416.txt,original,0,train
train-fake-LLM/2629.txt,LLM,1,train
train-true-orig/3029.txt,original,0,train
train-true-orig/2675.txt,original,0,train
train-fake-LLM/737.txt,LLM,1,train
train-true-orig/404.txt,original,0,train
train-true-orig/1568.txt,original,0,train
train-fake-LLM/2057.txt,LLM,1,train
train-true-orig/1819.txt,original,0,train
train-true-orig/1473.txt,original,0,train
train-true-orig/961.txt,original,0,train
train-true-orig/1451.txt,original,0,train
train-true-orig/2517.txt,original,0,train
train-fake-LLM/1717.txt,LLM,1,train
train-fake-LLM/3346.txt,LLM,1,train
